grupi_id,base_id,oracle_id,n_amendments,schema,base_effective,oracle_effective,pair_index,redaction_count,title
1027446,114032023033,130122023006,398,tyviseadus,2023-06-01,2024-01-01,49,66,Riigilõivuseadus
1027446,130122023006,130122023007,398,tyviseadus,2024-01-01,2024-03-01,50,66,Riigilõivuseadus
1027446,130122023007,130042024007,398,tyviseadus,2024-03-01,2024-05-10,51,66,Riigilõivuseadus
1027446,130042024007,130042024008,398,tyviseadus,2024-05-10,2024-06-01,52,66,Riigilõivuseadus
1027446,130042024008,111062024013,398,tyviseadus,2024-06-01,2024-06-21,53,66,Riigilõivuseadus
1027446,111062024013,130012025005,398,tyviseadus,2024-06-21,2025-04-01,54,66,Riigilõivuseadus
1027446,130012025005,117042025032,398,tyviseadus,2025-04-01,2025-05-01,55,66,Riigilõivuseadus
1027446,117042025032,108072025062,398,tyviseadus,2025-05-01,2025-07-15,56,66,Riigilõivuseadus
1027446,108072025062,108072025063,398,tyviseadus,2025-07-15,2025-07-18,57,66,Riigilõivuseadus
1027446,108072025063,108072025064,398,tyviseadus,2025-07-18,2025-09-01,58,66,Riigilõivuseadus
1027446,108072025064,102102025007,398,tyviseadus,2025-09-01,2025-10-12,59,66,Riigilõivuseadus
1027446,102102025007,121112025008,398,tyviseadus,2025-10-12,2025-12-02,60,66,Riigilõivuseadus
1027446,121112025008,121112025009,398,tyviseadus,2025-12-02,2025-12-09,61,66,Riigilõivuseadus
1027446,121112025009,118122025012,398,tyviseadus,2025-12-09,2025-12-29,62,66,Riigilõivuseadus
1027446,118122025012,118122025013,398,tyviseadus,2025-12-29,2026-01-01,63,66,Riigilõivuseadus
1027446,118122025013,119022026004,398,tyviseadus,2026-01-01,2026-03-01,64,66,Riigilõivuseadus
1027446,119022026004,119022026005,398,tyviseadus,2026-03-01,2027-01-01,65,66,Riigilõivuseadus
1028263,109032017002,103012022016,164,tyviseadus,2017-03-19,2022-01-13,1,3,"Rakkude, kudede ja elundite hankimise, käitlemise ja siirdamise seadus"
1028263,103012022016,106072023075,164,tyviseadus,2022-01-13,2024-01-01,2,3,"Rakkude, kudede ja elundite hankimise, käitlemise ja siirdamise seadus"
1028276,130062015054,110112015009,200,tyviseadus,2015-09-01,2015-12-01,1,8,Planeerimisseadus
1028276,110112015009,104052017004,200,tyviseadus,2015-12-01,2017-05-05,2,8,Planeerimisseadus
1028276,104052017004,129062022009,200,tyviseadus,2017-05-05,2022-07-09,3,8,Planeerimisseadus
1028276,129062022009,129062022010,200,tyviseadus,2022-07-09,2022-11-01,4,8,Planeerimisseadus
1028276,129062022010,107032023082,200,tyviseadus,2022-11-01,2023-03-17,5,8,Planeerimisseadus
1028276,107032023082,111062024012,200,tyviseadus,2023-03-17,2024-06-21,6,8,Planeerimisseadus
1028276,111062024012,130122024014,200,tyviseadus,2024-06-21,2025-01-01,7,8,Planeerimisseadus
1028425,101042016003,101072016013,252,tyviseadus,2016-04-11,2016-07-11,1,9,Riigikaitseseadus
1028425,101072016013,113062017007,252,tyviseadus,2016-07-11,2017-06-14,2,9,Riigikaitseseadus
1028425,113062017007,127062017006,252,tyviseadus,2017-06-14,2017-07-01,3,9,Riigikaitseseadus
1028425,127062017006,110032022025,252,tyviseadus,2017-07-01,2022-03-21,4,9,Riigikaitseseadus
1028425,110032022025,110032022026,252,tyviseadus,2022-03-21,2022-04-01,5,9,Riigikaitseseadus
1028425,110032022026,109082022018,252,tyviseadus,2022-04-01,2022-09-01,6,9,Riigikaitseseadus
1028425,109082022018,114032023030,252,tyviseadus,2022-09-01,2023-03-15,7,9,Riigikaitseseadus
1028425,114032023030,114032023031,252,tyviseadus,2023-03-15,2023-04-01,8,9,Riigikaitseseadus
1028504,115122016003,125012017007,152,tyviseadus,2017-01-01,2017-03-01,1,14,Ehitusseadustik
1028504,125012017007,101022019004,152,tyviseadus,2017-03-01,2019-02-11,2,14,Ehitusseadustik
1028504,101022019004,101022019005,152,tyviseadus,2019-02-11,2019-03-01,3,14,Ehitusseadustik
1028504,101022019005,130122020006,152,tyviseadus,2019-03-01,2021-03-01,4,14,Ehitusseadustik
1028504,130122020006,130112021021,152,tyviseadus,2021-03-01,2021-12-17,5,14,Ehitusseadustik
1028504,130112021021,127042022002,152,tyviseadus,2021-12-17,2022-05-07,6,14,Ehitusseadustik
1028504,127042022002,109082022013,152,tyviseadus,2022-05-07,2022-09-01,7,14,Ehitusseadustik
1028504,109082022013,111062024004,152,tyviseadus,2022-09-01,2024-06-12,8,14,Ehitusseadustik
1028504,111062024004,111062024005,152,tyviseadus,2024-06-12,2024-06-21,9,14,Ehitusseadustik
1028504,111062024005,111062024006,152,tyviseadus,2024-06-21,2024-08-01,10,14,Ehitusseadustik
1028504,111062024006,115042025002,152,tyviseadus,2024-08-01,2025-04-25,11,14,Ehitusseadustik
1028504,115042025002,121112025012,152,tyviseadus,2025-04-25,2026-01-01,12,14,Ehitusseadustik
1028504,121112025012,121112025013,152,tyviseadus,2026-01-01,2026-02-12,13,14,Ehitusseadustik
1028700,109112017002,109112017003,170,tyviseadus,2017-12-01,2018-01-01,1,6,Kalapüügiseadus
1028700,109112017003,106072018013,170,tyviseadus,2018-01-01,2019-01-01,2,6,Kalapüügiseadus
1028700,106072018013,110072020095,170,tyviseadus,2019-01-01,2021-01-01,3,6,Kalapüügiseadus
1028700,110072020095,111112022002,170,tyviseadus,2021-01-01,2022-11-21,4,6,Kalapüügiseadus
1028700,111112022002,130062023023,170,tyviseadus,2022-11-21,2023-07-01,5,6,Kalapüügiseadus
1028714,131122015042,128022019005,213,tyviseadus,2016-01-10,2019-03-01,1,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,128022019005,102062021028,213,tyviseadus,2019-03-01,2021-06-12,2,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,102062021028,129032022009,213,tyviseadus,2021-06-12,2022-04-08,3,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,129032022009,130112022003,213,tyviseadus,2022-04-08,2022-12-10,4,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,130112022003,123122022026,213,tyviseadus,2022-12-10,2023-02-01,5,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,123122022026,101032023046,213,tyviseadus,2023-02-01,2023-03-11,6,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,101032023046,104072024014,213,tyviseadus,2023-03-11,2024-07-14,7,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,104072024014,111102024004,213,tyviseadus,2024-07-14,2024-10-21,8,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,111102024004,111102024005,213,tyviseadus,2024-10-21,2025-01-17,9,11,Finantskriisi ennetamise ja lahendamise seadus
1028714,111102024005,111112025017,213,tyviseadus,2025-01-17,2025-11-21,10,11,Finantskriisi ennetamise ja lahendamise seadus
1028716,111032016003,130112021008,114,tyviseadus,2016-03-21,2021-12-10,1,10,Krediidiandjate ja -vahendajate seadus
1028716,130112021008,103062022018,114,tyviseadus,2021-12-10,2022-06-13,2,10,Krediidiandjate ja -vahendajate seadus
1028716,103062022018,104072024027,114,tyviseadus,2022-06-13,2024-07-14,3,10,Krediidiandjate ja -vahendajate seadus
1028716,104072024027,104072024028,114,tyviseadus,2024-07-14,2024-09-01,4,10,Krediidiandjate ja -vahendajate seadus
1028716,104072024028,111102024012,114,tyviseadus,2024-09-01,2024-10-21,5,10,Krediidiandjate ja -vahendajate seadus
1028716,111102024012,111112025006,114,tyviseadus,2024-10-21,2025-11-21,6,10,Krediidiandjate ja -vahendajate seadus
1028716,111112025006,113022026004,114,tyviseadus,2025-11-21,2026-03-01,7,10,Krediidiandjate ja -vahendajate seadus
1028716,113022026004,113022026005,114,tyviseadus,2026-03-01,2029-03-31,8,10,Krediidiandjate ja -vahendajate seadus
1028716,113022026005,113022026006,114,tyviseadus,2029-03-31,2029-04-01,9,10,Krediidiandjate ja -vahendajate seadus
1028729,125112015005,122032016011,236,tyviseadus,2016-01-01,2016-03-23,1,18,Ühistranspordiseadus
1028729,122032016011,124032016004,236,tyviseadus,2016-03-23,2016-04-01,2,18,Ühistranspordiseadus
1028729,124032016004,116052017004,236,tyviseadus,2016-04-01,2017-05-19,3,18,Ühistranspordiseadus
1028729,116052017004,116052017005,236,tyviseadus,2017-05-19,2017-07-01,4,18,Ühistranspordiseadus
1028729,116052017005,111012018015,236,tyviseadus,2017-07-01,2018-01-21,5,18,Ühistranspordiseadus
1028729,111012018015,122012018015,236,tyviseadus,2018-01-21,2018-02-01,6,18,Ühistranspordiseadus
1028729,122012018015,122012018016,236,tyviseadus,2018-02-01,2018-06-01,7,18,Ühistranspordiseadus
1028729,122012018016,112122018087,236,tyviseadus,2018-06-01,2019-01-01,8,18,Ühistranspordiseadus
1028729,112122018087,110122020038,236,tyviseadus,2019-01-01,2021-01-01,9,18,Ühistranspordiseadus
1028729,110122020038,130032021009,236,tyviseadus,2021-01-01,2021-03-31,10,18,Ühistranspordiseadus
1028729,130032021009,122032022010,236,tyviseadus,2021-03-31,2022-04-01,11,18,Ühistranspordiseadus
1028729,122032022010,130062023104,236,tyviseadus,2022-04-01,2023-07-01,12,18,Ühistranspordiseadus
1028729,130062023104,123122024010,236,tyviseadus,2023-07-01,2025-01-01,13,18,Ühistranspordiseadus
1028729,123122024010,123122024013,236,tyviseadus,2025-01-01,2025-09-01,14,18,Ühistranspordiseadus
1028729,123122024013,118122025019,236,tyviseadus,2025-09-01,2026-01-01,15,18,Ühistranspordiseadus
1028729,118122025019,118122025020,236,tyviseadus,2026-01-01,2026-04-01,16,18,Ühistranspordiseadus
1028729,118122025020,118122025021,236,tyviseadus,2026-04-01,2027-02-01,17,18,Ühistranspordiseadus
1028731,115062016005,115122016004,116,tyviseadus,2016-06-16,2017-01-01,1,6,Ehitusseadustiku ja planeerimisseaduse rakendamise seadus
1028731,115122016004,127042022004,116,tyviseadus,2017-01-01,2022-05-07,2,6,Ehitusseadustiku ja planeerimisseaduse rakendamise seadus
1028731,127042022004,111062024003,116,tyviseadus,2022-05-07,2024-06-21,3,6,Ehitusseadustiku ja planeerimisseaduse rakendamise seadus
1028731,111062024003,130122024007,116,tyviseadus,2024-06-21,2025-01-01,4,6,Ehitusseadustiku ja planeerimisseaduse rakendamise seadus
1028731,130122024007,121112025003,116,tyviseadus,2025-01-01,2026-01-01,5,6,Ehitusseadustiku ja planeerimisseaduse rakendamise seadus
1028732,130122020010,110022023032,70,tyviseadus,2021-03-01,2023-09-01,1,4,Seadme ohutuse seadus
1028732,110022023032,130042024011,70,tyviseadus,2023-09-01,2024-05-10,2,4,Seadme ohutuse seadus
1028732,130042024011,130042024012,70,tyviseadus,2024-05-10,2025-07-01,3,4,Seadme ohutuse seadus
1028733,110062015010,119032019093,130,tyviseadus,2015-07-01,2019-09-01,1,3,Täiskasvanute koolituse seadus
1028733,119032019093,130012025002,130,tyviseadus,2019-09-01,2025-04-01,2,3,Täiskasvanute koolituse seadus
1030147,117112017048,117112017049,104,tyviseadus,2018-01-01,2018-01-15,1,17,Kindlustustegevuse seadus
1030147,117112017049,122032018001,104,tyviseadus,2018-01-15,2018-10-01,2,17,Kindlustustegevuse seadus
1030147,122032018001,120022019006,104,tyviseadus,2018-10-01,2019-03-02,3,17,Kindlustustegevuse seadus
1030147,120022019006,114042021004,104,tyviseadus,2019-03-02,2021-04-24,4,17,Kindlustustegevuse seadus
1030147,114042021004,114042021005,104,tyviseadus,2021-04-24,2021-06-30,5,17,Kindlustustegevuse seadus
1030147,114042021005,107122021011,104,tyviseadus,2021-06-30,2021-12-17,6,17,Kindlustustegevuse seadus
1030147,107122021011,129032022004,104,tyviseadus,2021-12-17,2022-04-08,7,17,Kindlustustegevuse seadus
1030147,129032022004,102122022005,104,tyviseadus,2022-04-08,2022-12-12,8,17,Kindlustustegevuse seadus
1030147,102122022005,101032023047,104,tyviseadus,2022-12-12,2023-03-11,9,17,Kindlustustegevuse seadus
1030147,101032023047,121062024042,104,tyviseadus,2023-03-11,2024-07-01,10,17,Kindlustustegevuse seadus
1030147,121062024042,111102024009,104,tyviseadus,2024-07-01,2024-10-21,11,17,Kindlustustegevuse seadus
1030147,111102024009,111102024010,104,tyviseadus,2024-10-21,2024-11-01,12,17,Kindlustustegevuse seadus
1030147,111102024010,103122024009,104,tyviseadus,2024-11-01,2024-12-13,13,17,Kindlustustegevuse seadus
1030147,103122024009,103122024010,104,tyviseadus,2024-12-13,2025-01-17,14,17,Kindlustustegevuse seadus
1030147,103122024010,111112025005,104,tyviseadus,2025-01-17,2025-11-21,15,17,Kindlustustegevuse seadus
1030147,111112025005,117032026005,104,tyviseadus,2025-11-21,2026-04-01,16,17,Kindlustustegevuse seadus
1031478,106042021004,122102021017,132,tyviseadus,2021-04-16,2021-11-01,1,4,Kemikaaliseadus
1031478,122102021017,115072022005,132,tyviseadus,2021-11-01,2022-07-16,2,4,Kemikaaliseadus
1031478,115072022005,103122025007,132,tyviseadus,2022-07-16,2025-12-13,3,4,Kemikaaliseadus
1032299,114122023012,112062025013,44,tyviseadus,2024-01-01,2025-06-22,1,3,Sotsiaalseadustiku üldosa seadus
1032299,112062025013,130122025036,44,tyviseadus,2025-06-22,2026-01-09,2,3,Sotsiaalseadustiku üldosa seadus
1032300,111032016008,114112018006,137,tyviseadus,2016-03-21,2018-12-03,1,10,Tarbijakaitseseadus
1032300,114112018006,108012020003,137,tyviseadus,2018-12-03,2020-01-17,2,10,Tarbijakaitseseadus
1032300,108012020003,104122020004,137,tyviseadus,2020-01-17,2020-12-14,3,10,Tarbijakaitseseadus
1032300,104122020004,124112021004,137,tyviseadus,2020-12-14,2022-01-01,4,10,Tarbijakaitseseadus
1032300,124112021004,101042022007,137,tyviseadus,2022-01-01,2022-05-28,5,10,Tarbijakaitseseadus
1032300,101042022007,110022023033,137,tyviseadus,2022-05-28,2023-09-01,6,10,Tarbijakaitseseadus
1032300,110022023033,104072024021,137,tyviseadus,2023-09-01,2024-07-14,7,10,Tarbijakaitseseadus
1032300,104072024021,131122024051,137,tyviseadus,2024-07-14,2025-01-01,8,10,Tarbijakaitseseadus
1032300,131122024051,108072025032,137,tyviseadus,2025-01-01,2025-09-01,9,10,Tarbijakaitseseadus
1032355,121122016021,129062017007,262,tyviseadus,2017-01-01,2017-07-01,1,21,Sotsiaalhoolekande seadus
1032355,129062017007,103042018019,262,tyviseadus,2017-07-01,2018-04-15,2,21,Sotsiaalhoolekande seadus
1032355,103042018019,103042018020,262,tyviseadus,2018-04-15,2018-05-01,3,21,Sotsiaalhoolekande seadus
1032355,103042018020,126062018018,262,tyviseadus,2018-05-01,2018-07-01,4,21,Sotsiaalhoolekande seadus
1032355,126062018018,109042020019,262,tyviseadus,2018-07-01,2020-04-10,5,21,Sotsiaalhoolekande seadus
1032355,109042020019,109042020020,262,tyviseadus,2020-04-10,2020-04-19,6,21,Sotsiaalhoolekande seadus
1032355,109042020020,122032021014,262,tyviseadus,2020-04-19,2021-04-01,7,21,Sotsiaalhoolekande seadus
1032355,122032021014,107062022006,262,tyviseadus,2021-04-01,2022-09-01,8,21,Sotsiaalhoolekande seadus
1032355,107062022006,110112022021,262,tyviseadus,2022-09-01,2022-11-20,9,21,Sotsiaalhoolekande seadus
1032355,110112022021,114122023002,262,tyviseadus,2022-11-20,2023-12-24,10,21,Sotsiaalhoolekande seadus
1032355,114122023002,114122023003,262,tyviseadus,2023-12-24,2024-01-01,11,21,Sotsiaalhoolekande seadus
1032355,114122023003,112062025022,262,tyviseadus,2024-01-01,2025-06-22,12,21,Sotsiaalhoolekande seadus
1032355,112062025022,112062025023,262,tyviseadus,2025-06-22,2025-07-01,13,21,Sotsiaalhoolekande seadus
1032355,112062025023,112062025024,262,tyviseadus,2025-07-01,2025-09-01,14,21,Sotsiaalhoolekande seadus
1032355,112062025024,130122025028,262,tyviseadus,2025-09-01,2026-01-01,15,21,Sotsiaalhoolekande seadus
1032355,130122025028,130122025029,262,tyviseadus,2026-01-01,2026-01-09,16,21,Sotsiaalhoolekande seadus
1032355,130122025029,118032026022,262,tyviseadus,2026-01-09,2027-01-01,17,21,Sotsiaalhoolekande seadus
1032355,118032026022,118032026023,262,tyviseadus,2027-01-01,2027-02-01,18,21,Sotsiaalhoolekande seadus
1032355,118032026023,118032026024,262,tyviseadus,2027-02-01,2027-04-01,19,21,Sotsiaalhoolekande seadus
1032355,118032026024,118032026025,262,tyviseadus,2027-04-01,2029-04-01,20,21,Sotsiaalhoolekande seadus
1034848,125052017003,105072017027,60,tyviseadus,2017-06-04,2017-09-01,1,4,Keskkonnaseire seadus
1034848,105072017027,117122021003,60,tyviseadus,2017-09-01,2022-01-01,2,4,Keskkonnaseire seadus
1034848,117122021003,121092023003,60,tyviseadus,2022-01-01,2023-07-01,3,4,Keskkonnaseire seadus
1035172,121122016033,121122016034,10,tyviseadus,2016-12-20,2017-01-01,1,2,Haldusreformi seadus
1035220,103072017018,126062018010,160,tyviseadus,2017-08-15,2019-01-01,1,2,Kiirgusseadus
1035395,124122016004,124122016005,384,tyviseadus,2017-01-01,2017-07-01,1,11,Perehüvitiste seadus
1035395,124122016005,131102019007,384,tyviseadus,2017-07-01,2019-10-30,2,11,Perehüvitiste seadus
1035395,131102019007,122032021015,384,tyviseadus,2019-10-30,2021-04-01,3,11,Perehüvitiste seadus
1035395,122032021015,128052021016,384,tyviseadus,2021-04-01,2021-06-07,4,11,Perehüvitiste seadus
1035395,128052021016,128052021017,384,tyviseadus,2021-06-07,2021-07-01,5,11,Perehüvitiste seadus
1035395,128052021017,131032022013,384,tyviseadus,2021-07-01,2022-04-01,6,11,Perehüvitiste seadus
1035395,131032022013,111012023009,384,tyviseadus,2022-04-01,2023-02-01,7,11,Perehüvitiste seadus
1035395,111012023009,108042025002,384,tyviseadus,2023-02-01,2025-04-18,8,11,Perehüvitiste seadus
1035395,108042025002,108042025003,384,tyviseadus,2025-04-18,2026-01-01,9,11,Perehüvitiste seadus
1035395,108042025003,108042025004,384,tyviseadus,2026-01-01,2026-10-01,10,11,Perehüvitiste seadus
1035398,112112019005,109102020007,280,tyviseadus,2019-11-22,2020-10-19,1,10,Energiamajanduse korralduse seadus
1035398,109102020007,109102020008,280,tyviseadus,2020-10-19,2020-10-25,2,10,Energiamajanduse korralduse seadus
1035398,109102020008,109102020009,280,tyviseadus,2020-10-25,2021-01-01,3,10,Energiamajanduse korralduse seadus
1035398,109102020009,109102020010,280,tyviseadus,2021-01-01,2022-01-01,4,10,Energiamajanduse korralduse seadus
1035398,109102020010,122102022005,280,tyviseadus,2022-01-01,2022-11-01,5,10,Energiamajanduse korralduse seadus
1035398,122102022005,110102024005,280,tyviseadus,2022-11-01,2024-10-20,6,10,Energiamajanduse korralduse seadus
1035398,110102024005,110102024006,280,tyviseadus,2024-10-20,2025-06-01,7,10,Energiamajanduse korralduse seadus
1035398,110102024006,118032026031,280,tyviseadus,2025-06-01,2026-03-28,8,10,Energiamajanduse korralduse seadus
1035398,118032026031,118032026032,280,tyviseadus,2026-03-28,2030-01-01,9,10,Energiamajanduse korralduse seadus
1035400,123122016002,130122017026,112,tyviseadus,2017-01-01,2018-01-03,1,16,Atmosfääriõhu kaitse seadus
1035400,130122017026,126062018026,112,tyviseadus,2018-01-03,2018-07-01,2,16,Atmosfääriõhu kaitse seadus
1035400,126062018026,129112018004,112,tyviseadus,2018-07-01,2018-12-25,3,16,Atmosfääriõhu kaitse seadus
1035400,129112018004,105112019005,112,tyviseadus,2018-12-25,2019-11-15,4,16,Atmosfääriõhu kaitse seadus
1035400,105112019005,103062020002,112,tyviseadus,2019-11-15,2020-06-13,5,16,Atmosfääriõhu kaitse seadus
1035400,103062020002,125062021004,112,tyviseadus,2020-06-13,2021-07-05,6,16,Atmosfääriõhu kaitse seadus
1035400,125062021004,122102021013,112,tyviseadus,2021-07-05,2021-11-01,7,16,Atmosfääriõhu kaitse seadus
1035400,122102021013,114122021002,112,tyviseadus,2021-11-01,2021-12-15,8,16,Atmosfääriõhu kaitse seadus
1035400,114122021002,118052022011,112,tyviseadus,2021-12-15,2022-05-28,9,16,Atmosfääriõhu kaitse seadus
1035400,118052022011,125102022007,112,tyviseadus,2022-05-28,2022-11-04,10,16,Atmosfääriõhu kaitse seadus
1035400,125102022007,122092023001,112,tyviseadus,2022-11-04,2023-07-01,11,16,Atmosfääriõhu kaitse seadus
1035400,122092023001,111062024002,112,tyviseadus,2023-07-01,2024-06-21,12,16,Atmosfääriõhu kaitse seadus
1035400,111062024002,108072025056,112,tyviseadus,2024-06-21,2025-09-01,13,16,Atmosfääriõhu kaitse seadus
1035400,108072025056,102102025017,112,tyviseadus,2025-09-01,2025-10-12,14,16,Atmosfääriõhu kaitse seadus
1035400,102102025017,102102025018,112,tyviseadus,2025-10-12,2026-01-01,15,16,Atmosfääriõhu kaitse seadus
